source_type,raw_text,language,event_date,label_gpt,label_germini,label
GITHUB,cryptocurrency,Go,2018,blockchain,blockchain,blockchain
GITHUB,9anime,Python,2018,web backend,web backend,web backend
GITHUB,bch,Swift,2018,blockchain,blockchain,blockchain
GITHUB,excel,Java,2018,enterprise,enterprise,enterprise
GITHUB,crop,Swift,2018,mobile,mobile,mobile
GITHUB,flutter,Swift,2018,mobile,mobile,mobile
GITHUB,domain-specific-language,C++,2018,developer tools,developer tools,developer tools
GITHUB,effect,C#,2018,game,game,game
GITHUB,distributed-consensus,C++,2018,blockchain,blockchain,blockchain
GITHUB,blockchain,Swift,2018,blockchain,blockchain,blockchain
GITHUB,grpc,Go,2018,web backend,web backend,web backend
GITHUB,expressjs,JavaScript,2018,web backend,web backend,web backend
GITHUB,printer-forensic,Python,2018,security,security,security
GITHUB,cockroachdb,Go,2018,devops_cloud,devops_cloud,devops_cloud
GITHUB,allan,C++,2018,other,other,other
GITHUB,experimental-language,Go,2018,developer tools,developer tools,developer tools
GITHUB,ai,Python,2018,data_ai,data_ai,data_ai
GITHUB,ctf,Go,2018,security,security,security
GITHUB,apple,Swift,2018,mobile,mobile,mobile
GITHUB,appframework-library,Swift,2018,mobile,mobile,mobile
GITHUB,deep-learning,Python,2018,data_ai,data_ai,data_ai
GITHUB,blockchain,Go,2018,blockchain,blockchain,blockchain
GITHUB,c-sharp,C#,2018,other,other,other
GITHUB,admin,C#,2018,enterprise,enterprise,enterprise
GITHUB,ios-swift,Swift,2018,mobile,mobile,mobile
GITHUB,mach-o,Swift,2018,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,algorithm,TypeScript,2018,other,other,other
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,asset,C#,2018,game,game,game
GITHUB,android-auto,C++,2018,mobile,mobile,mobile
GITHUB,hacktoberfest,Rust,2018,other,other,other
GITHUB,golang,Go,2018,other,other,other
GITHUB,distributed-computing,Rust,2018,devops_cloud,devops_cloud,devops_cloud
GITHUB,cargo-subcommand,Rust,2018,developer tools,developer tools,developer tools
GITHUB,cache,Go,2018,developer tools,developer tools,developer tools
GITHUB,java,C++,2018,other,other,other
GITHUB,backdoor,Python,2018,security,security,security
GITHUB,bluetooth,Go,2018,iot,iot,iot
GITHUB,automapper,C#,2018,enterprise,enterprise,enterprise
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,api,Go,2018,web backend,web backend,web backend
GITHUB,collection,JavaScript,2018,other,other,other
GITHUB,face-recognition,Python,2018,data_ai,data_ai,data_ai
GITHUB,formik,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,book,Go,2018,other,other,other
GITHUB,architecture,Swift,2018,mobile,mobile,mobile
GITHUB,go,Go,2018,other,other,other
GITHUB,aws-appsync,JavaScript,2018,web backend,web backend,web backend
GITHUB,microkernel,Rust,2018,embedded,embedded,embedded
GITHUB,android,C#,2018,mobile,mobile,mobile
GITHUB,context,JavaScript,2018,other,other,other
GITHUB,dom,Rust,2018,web frontend,web frontend,web frontend
GITHUB,inference,Rust,2018,data_ai,data_ai,data_ai
GITHUB,360degree,Swift,2018,mobile,mobile,mobile
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,debounce,Swift,2018,mobile,mobile,mobile
GITHUB,name-generator,TypeScript,2018,other,other,other
GITHUB,client,Python,2018,developer tools,developer tools,developer tools
GITHUB,ios,Swift,2018,mobile,mobile,mobile
GITHUB,blogging,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,hijacking,Rust,2018,security,security,security
GITHUB,bing,C++,2018,other,other,other
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,architecture-components,Kotlin,2018,mobile,mobile,mobile
GITHUB,deep-learning,Python,2018,data_ai,data_ai,data_ai
GITHUB,beautifulsoup,Python,2018,developer tools,developer tools,developer tools
GITHUB,game,Rust,2018,game,game,game
GITHUB,artificial-life,Python,2018,data_ai,data_ai,data_ai
GITHUB,editor,TypeScript,2018,developer tools,developer tools,developer tools
GITHUB,beego,Go,2018,web backend,web backend,web backend
GITHUB,chrome,C#,2018,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,live,C++,2018,other,other,other
GITHUB,cli,Go,2018,developer tools,developer tools,developer tools
GITHUB,javascript,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,dynamic,C++,2018,other,other,other
GITHUB,ios,Swift,2018,mobile,mobile,mobile
GITHUB,game-development,Go,2018,game,game,game
GITHUB,bluetooth,C#,2018,iot,iot,iot
GITHUB,alarm,Kotlin,2018,mobile,mobile,mobile
GITHUB,command-line-interface,Python,2018,developer tools,developer tools,developer tools
GITHUB,animation,Kotlin,2018,mobile,mobile,mobile
GITHUB,api,TypeScript,2018,web backend,web backend,web backend
GITHUB,compile-time,C++,2018,developer tools,developer tools,developer tools
GITHUB,cocoapods,Swift,2018,mobile,mobile,mobile
GITHUB,attention-mechanism,Python,2018,data_ai,data_ai,data_ai
GITHUB,animated,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,iosdev,Swift,2018,mobile,mobile,mobile
GITHUB,peertube,Kotlin,2018,mobile,mobile,mobile
GITHUB,cocoa,Swift,2018,mobile,mobile,mobile
GITHUB,officialaccounts,Python,2018,web backend,web backend,web backend
GITHUB,bindata,Go,2018,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,city,Kotlin,2018,mobile,mobile,mobile
GITHUB,configserver,C#,2018,devops_cloud,devops_cloud,devops_cloud
GITHUB,flowlayout,Swift,2018,mobile,mobile,mobile
GITHUB,autohotkey,C#,2018,developer tools,developer tools,developer tools
GITHUB,anti-debugging,C++,2018,security,security,security
GITHUB,compliance,Go,2018,security,security,security
GITHUB,database,Go,2018,developer tools,developer tools,developer tools
GITHUB,chrome-extension,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,chinese-nlp,Python,2018,data_ai,data_ai,data_ai
GITHUB,bow,Swift,2018,mobile,mobile,mobile
GITHUB,ci-cd,Go,2018,devops_cloud,devops_cloud,devops_cloud
GITHUB,average-precision,Python,2018,data_ai,data_ai,data_ai
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,form,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,code-generation,Kotlin,2018,developer tools,developer tools,developer tools
GITHUB,ecs,C#,2018,game,game,game
GITHUB,legged,C++,2018,embedded,embedded,embedded
GITHUB,cifar10,Python,2018,data_ai,data_ai,data_ai
GITHUB,2d-game-engine,C++,2018,game,game,game
GITHUB,awesome,Go,2018,other,other,other
GITHUB,githawk,Swift,2018,mobile,mobile,mobile
GITHUB,java,Java,2018,other,other,other
GITHUB,css,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,driver,C++,2018,embedded,embedded,embedded
GITHUB,arduino-library,C++,2018,embedded,embedded,embedded
GITHUB,coroutines,Kotlin,2018,mobile,mobile,mobile
GITHUB,animate,Kotlin,2018,mobile,mobile,mobile
GITHUB,fetch-api,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,audio-applications,C#,2018,other,other,other
GITHUB,flink,JavaScript,2018,data_ai,data_ai,data_ai
GITHUB,c-plus-plus,C++,2018,other,other,other
GITHUB,concurrency,Rust,2018,developer tools,developer tools,developer tools
GITHUB,botnet,C++,2018,security,security,security
GITHUB,api,Go,2018,web backend,web backend,web backend
GITHUB,cryptography,TypeScript,2018,security,security,security
GITHUB,android,Java,2018,mobile,mobile,mobile
GITHUB,applescript,Swift,2018,other,other,other
GITHUB,c-plus-plus,C++,2018,other,other,other
GITHUB,oauth2,Java,2018,security,security,security
GITHUB,coc-extensions,TypeScript,2018,developer tools,developer tools,developer tools
GITHUB,afl,C++,2018,security,security,security
GITHUB,yarn,Rust,2018,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,cli,Rust,2018,developer tools,developer tools,developer tools
GITHUB,blockchain,C++,2018,blockchain,blockchain,blockchain
GITHUB,actors,C#,2018,web backend,web backend,web backend
GITHUB,datalog,Java,2018,data_ai,data_ai,data_ai
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,effects,C#,2018,game,game,game
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,anomaly-detection,Python,2018,data_ai,data_ai,data_ai
GITHUB,rust,Rust,2018,other,other,other
GITHUB,bar-chart,Go,2018,data_ai,data_ai,data_ai
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,rust,Rust,2018,other,other,other
GITHUB,blog,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,fluid,C#,2018,developer tools,developer tools,developer tools
GITHUB,drag,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,tradingview,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,dnd,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,drag,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,editor,JavaScript,2018,developer tools,developer tools,developer tools
GITHUB,confuserex,C#,2018,security,security,security
GITHUB,awesome,Go,2018,other,other,other
GITHUB,filesystem,Rust,2018,developer tools,developer tools,developer tools
GITHUB,android,Java,2018,mobile,mobile,mobile
GITHUB,app,Swift,2018,mobile,mobile,mobile
GITHUB,boilerplate,Go,2018,developer tools,developer tools,developer tools
GITHUB,bioinformatics,C++,2018,data_ai,data_ai,data_ai
GITHUB,texture,C#,2018,game,game,game
GITHUB,construction,C#,2018,enterprise,enterprise,enterprise
GITHUB,ann,Python,2018,data_ai,data_ai,data_ai
GITHUB,dsl,Kotlin,2018,developer tools,developer tools,developer tools
GITHUB,swift,Swift,2018,mobile,mobile,mobile
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,bitcoin,Go,2018,blockchain,blockchain,blockchain
GITHUB,awesome,Go,2018,other,other,other
GITHUB,animation,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,500px,Swift,2018,mobile,mobile,mobile
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,eleventy,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,apple,Swift,2018,mobile,mobile,mobile
GITHUB,algorithm,Go,2018,other,other,other
GITHUB,aarch64,Rust,2018,embedded,embedded,embedded
GITHUB,concurrency,Java,2018,developer tools,developer tools,developer tools
GITHUB,instant-preview,Go,2018,devops_cloud,devops_cloud,devops_cloud
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,2048,C++,2018,game,game,game
GITHUB,aarch64,Rust,2018,embedded,embedded,embedded
GITHUB,android,Java,2018,mobile,mobile,mobile
GITHUB,game,Go,2018,game,game,game
GITHUB,dlib,Go,2018,data_ai,data_ai,data_ai
GITHUB,hacktoberfest,Go,2018,other,other,other
GITHUB,ble,Rust,2018,iot,iot,iot
GITHUB,attention-gates,Python,2018,data_ai,data_ai,data_ai
GITHUB,ccpd,Python,2018,data_ai,data_ai,data_ai
GITHUB,code-analysis,TypeScript,2018,developer tools,developer tools,developer tools
GITHUB,cloud,C#,2018,devops_cloud,devops_cloud,devops_cloud
GITHUB,ecommerce,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,go,Go,2018,other,other,other
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,adaptation,Java,2018,enterprise,enterprise,enterprise
GITHUB,animation,Swift,2018,mobile,mobile,mobile
GITHUB,applications,Go,2018,web backend,web backend,web backend
GITHUB,object-detection,Python,2018,data_ai,data_ai,data_ai
GITHUB,animations,Swift,2018,mobile,mobile,mobile
GITHUB,algorithm,C++,2018,other,other,other
GITHUB,function-composition,Swift,2018,developer tools,developer tools,developer tools
GITHUB,fluent,C#,2018,developer tools,developer tools,developer tools
GITHUB,binary,Go,2018,developer tools,developer tools,developer tools
GITHUB,cli,TypeScript,2018,developer tools,developer tools,developer tools
GITHUB,go,Go,2018,other,other,other
GITHUB,controller,Swift,2018,mobile,mobile,mobile
GITHUB,bft,Go,2018,blockchain,blockchain,blockchain
GITHUB,api,Go,2018,web backend,web backend,web backend
GITHUB,android,C++,2018,mobile,mobile,mobile
GITHUB,android,Java,2018,mobile,mobile,mobile
GITHUB,actionsheet,Swift,2018,mobile,mobile,mobile
GITHUB,computer-science,Java,2018,other,other,other
GITHUB,anonymity,Rust,2018,security,security,security
GITHUB,data-science,Python,2018,data_ai,data_ai,data_ai
GITHUB,acgan,Kotlin,2018,data_ai,data_ai,data_ai
GITHUB,autolayout,Swift,2018,mobile,mobile,mobile
GITHUB,face-detection,C++,2018,data_ai,data_ai,data_ai
GITHUB,assert,TypeScript,2018,testing_qa,testing_qa,testing_qa
GITHUB,2pc,Go,2018,web backend,web backend,web backend
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,highlighting,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,authentication,JavaScript,2018,security,security,security
GITHUB,agent,Rust,2018,developer tools,developer tools,developer tools
GITHUB,rust,Rust,2018,other,other,other
GITHUB,carthage,Swift,2018,mobile,mobile,mobile
GITHUB,loader,C++,2018,developer tools,developer tools,developer tools
GITHUB,basicsr,Python,2018,data_ai,data_ai,data_ai
GITHUB,algorithm,Python,2018,other,other,other
GITHUB,discovery,Go,2018,devops_cloud,devops_cloud,devops_cloud
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,http,TypeScript,2018,web backend,web backend,web backend
GITHUB,actionsheet,Swift,2018,mobile,mobile,mobile
GITHUB,best-practices,Java,2018,other,other,other
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,brand-icons,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,bash,Swift,2018,mobile,mobile,mobile
GITHUB,javascript,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,deep-learning,Python,2018,data_ai,data_ai,data_ai
GITHUB,activiti,Java,2018,enterprise,enterprise,enterprise
GITHUB,codable,Swift,2018,mobile,mobile,mobile
GITHUB,container-queries,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,bilibili,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,decoder,Go,2018,developer tools,developer tools,developer tools
GITHUB,editor,Swift,2018,developer tools,developer tools,developer tools
GITHUB,android,Java,2018,mobile,mobile,mobile
GITHUB,color-scheme,C#,2018,developer tools,developer tools,developer tools
GITHUB,android,Java,2018,mobile,mobile,mobile
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,assert,Kotlin,2018,testing_qa,testing_qa,testing_qa
GITHUB,data-over-sound,C++,2018,embedded,embedded,embedded
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,javascript,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,learning,Java,2018,other,other,other
GITHUB,cocoapods,Swift,2018,mobile,mobile,mobile
GITHUB,csharp,C#,2018,other,other,other
GITHUB,macos,Swift,2018,other,other,other
GITHUB,csharp,C#,2018,other,other,other
GITHUB,camera,Java,2018,mobile,mobile,mobile
GITHUB,authentication,Rust,2018,security,security,security
GITHUB,activityresult,Kotlin,2018,mobile,mobile,mobile
GITHUB,beego,Go,2018,web backend,web backend,web backend
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,lyft,Kotlin,2018,mobile,mobile,mobile
GITHUB,blazor,C#,2018,web frontend,web frontend,web frontend
GITHUB,3d-graphics,Java,2018,game,game,game
GITHUB,c,C++,2018,other,other,other
GITHUB,aspect-based-sentiment-analysis,Python,2018,data_ai,data_ai,data_ai
GITHUB,atom,TypeScript,2018,developer tools,developer tools,developer tools
GITHUB,java,Java,2018,other,other,other
GITHUB,go,Go,2018,other,other,other
GITHUB,armadillo-library,C++,2018,data_ai,data_ai,data_ai
GITHUB,xcode,Swift,2018,mobile,mobile,mobile
GITHUB,exploit,C++,2018,security,security,security
GITHUB,classic,Swift,2018,mobile,mobile,mobile
GITHUB,design-patterns,Java,2018,enterprise,enterprise,enterprise
GITHUB,desktop,Kotlin,2018,other,other,other
GITHUB,callback,C++,2018,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,disabling-services,C#,2018,security,security,security
GITHUB,advancedeast,Python,2018,data_ai,data_ai,data_ai
GITHUB,axonframework,Kotlin,2018,enterprise,enterprise,enterprise
GITHUB,react-date,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,android,Java,2018,mobile,mobile,mobile
GITHUB,animation,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,animation,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,blockchain,Rust,2018,blockchain,blockchain,blockchain
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,csharp,C#,2018,other,other,other
GITHUB,form,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,api-service,JavaScript,2018,web backend,web backend,web backend
GITHUB,blockchain,Go,2018,blockchain,blockchain,blockchain
GITHUB,auto-legality,C#,2018,game,game,game
GITHUB,bert,Python,2018,data_ai,data_ai,data_ai
GITHUB,game-engine,C#,2018,game,game,game
GITHUB,axios,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,cachecloud,Java,2018,devops_cloud,devops_cloud,devops_cloud
GITHUB,cardparts,Swift,2018,mobile,mobile,mobile
GITHUB,docker,Go,2018,devops_cloud,devops_cloud,devops_cloud
GITHUB,deeplearning,Python,2018,data_ai,data_ai,data_ai
GITHUB,copytranslator,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,age-estimation,TypeScript,2018,data_ai,data_ai,data_ai
GITHUB,dxgi,C++,2018,game,game,game
GITHUB,go-json,Go,2018,developer tools,developer tools,developer tools
GITHUB,jobs,C#,2018,enterprise,enterprise,enterprise
GITHUB,cpp,C++,2018,other,other,other
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,dear-imgui,C++,2018,game,game,game
GITHUB,ios,Swift,2018,mobile,mobile,mobile
GITHUB,nodejs,JavaScript,2018,web backend,web backend,web backend
GITHUB,console,Rust,2018,developer tools,developer tools,developer tools
GITHUB,aspnetcore,C#,2018,web backend,web backend,web backend
GITHUB,gear-vr,C++,2018,game,game,game
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,xposed,Java,2018,mobile,mobile,mobile
GITHUB,csharp,C#,2018,other,other,other
GITHUB,hangfire,C#,2018,web backend,web backend,web backend
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,app,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,admin-dashboard,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,axon,Kotlin,2018,enterprise,enterprise,enterprise
GITHUB,java,Java,2018,other,other,other
GITHUB,activity-lifecycle,Java,2018,mobile,mobile,mobile
GITHUB,automation,Rust,2018,developer tools,developer tools,developer tools
GITHUB,go,Go,2018,other,other,other
GITHUB,mtproto,Go,2018,developer tools,developer tools,developer tools
GITHUB,ios,Swift,2018,mobile,mobile,mobile
GITHUB,battery,Swift,2018,mobile,mobile,mobile
GITHUB,lively,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,shortcut,TypeScript,2018,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,epoll,C++,2018,web backend,web backend,web backend
GITHUB,cpp14,C++,2018,other,other,other
GITHUB,jikeshijian,Kotlin,2018,mobile,mobile,mobile
GITHUB,animation,C++,2018,game,game,game
GITHUB,ffmpeg,C++,2018,developer tools,developer tools,developer tools
GITHUB,apex,Python,2018,enterprise,enterprise,enterprise
GITHUB,healthcare,Java,2018,enterprise,enterprise,enterprise
GITHUB,android,C++,2018,mobile,mobile,mobile
GITHUB,aerial-imagery,Python,2018,data_ai,data_ai,data_ai
GITHUB,applescript,Swift,2018,other,other,other
GITHUB,enumeration,Python,2018,security,security,security
GITHUB,cypress,JavaScript,2018,testing_qa,testing_qa,testing_qa
GITHUB,cocoa,Swift,2018,mobile,mobile,mobile
GITHUB,android,Swift,2018,mobile,mobile,mobile
GITHUB,actix-web,Rust,2018,web backend,web backend,web backend
GITHUB,pytorch,Python,2018,data_ai,data_ai,data_ai
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,chat,Swift,2018,mobile,mobile,mobile
GITHUB,cloudflare-dns,C#,2018,devops_cloud,devops_cloud,devops_cloud
GITHUB,game,Go,2018,game,game,game
GITHUB,bilibili,Python,2018,other,other,other
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,cryptography,Go,2018,security,security,security
GITHUB,animation-library,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,appsec,C#,2018,security,security,security
GITHUB,c-plus-plus,C++,2018,other,other,other
GITHUB,archive,Python,2018,other,other,other
GITHUB,deeplab-v3-plus,Python,2018,data_ai,data_ai,data_ai
GITHUB,breach,Python,2018,security,security,security
GITHUB,3d-graphics,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,ascii-chart,Go,2018,developer tools,developer tools,developer tools
GITHUB,debugging,Go,2018,developer tools,developer tools,developer tools
GITHUB,alist,Go,2018,web backend,web backend,web backend
GITHUB,dns,JavaScript,2018,devops_cloud,devops_cloud,devops_cloud
GITHUB,mac,Swift,2018,other,other,other
GITHUB,python,Python,2018,other,other,other
GITHUB,paper,Python,2018,other,other,other
GITHUB,boilerplate,TypeScript,2018,developer tools,developer tools,developer tools
GITHUB,apple,Swift,2018,mobile,mobile,mobile
GITHUB,editor,TypeScript,2018,developer tools,developer tools,developer tools
GITHUB,accumulator,Java,2018,other,other,other
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,dialogue,Python,2018,data_ai,data_ai,data_ai
GITHUB,baseflow,C#,2018,other,other,other
GITHUB,android,C#,2018,mobile,mobile,mobile
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,notifications,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,automl,Python,2018,data_ai,data_ai,data_ai
GITHUB,certificates,Go,2018,security,security,security
GITHUB,animation,Swift,2018,mobile,mobile,mobile
GITHUB,chatbots,Swift,2018,mobile,mobile,mobile
GITHUB,assembly,C#,2018,developer tools,developer tools,developer tools
GITHUB,flutter,Go,2018,mobile,mobile,mobile
GITHUB,beyondcorp,Go,2018,security,security,security
GITHUB,async,TypeScript,2018,developer tools,developer tools,developer tools
GITHUB,caffe,C++,2018,data_ai,data_ai,data_ai
GITHUB,deep-learning,C++,2018,data_ai,data_ai,data_ai
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,bitset,Rust,2018,developer tools,developer tools,developer tools
GITHUB,blockchain,Rust,2018,blockchain,blockchain,blockchain
GITHUB,elasticsearch,Rust,2018,developer tools,developer tools,developer tools
GITHUB,openapi,TypeScript,2018,developer tools,developer tools,developer tools
GITHUB,android,Java,2018,mobile,mobile,mobile
GITHUB,3d,Python,2018,game,game,game
GITHUB,autofocus-camera,Java,2018,mobile,mobile,mobile
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,mock-data,TypeScript,2018,testing_qa,testing_qa,testing_qa
GITHUB,dialogue,C++,2018,data_ai,data_ai,data_ai
GITHUB,chinese-nlp,C++,2018,data_ai,data_ai,data_ai
GITHUB,aspect-level-sentiment,Python,2018,data_ai,data_ai,data_ai
GITHUB,javascript,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,architecture,C#,2018,enterprise,enterprise,enterprise
GITHUB,3d,C#,2018,game,game,game
GITHUB,106-points,C++,2018,other,other,other
GITHUB,2d,C#,2018,game,game,game
GITHUB,gtsam,C++,2018,data_ai,data_ai,data_ai
GITHUB,github,Java,2018,other,other,other
GITHUB,actor-model,Rust,2018,developer tools,developer tools,developer tools
GITHUB,css,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,agnoster,Rust,2018,developer tools,developer tools,developer tools
GITHUB,based,C++,2018,other,other,other
GITHUB,3d-face-reconstruction,Python,2018,data_ai,data_ai,data_ai
GITHUB,database,C++,2018,data_ai,data_ai,data_ai
GITHUB,csharp,C#,2018,other,other,other
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,angular,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,boilerplate,JavaScript,2018,developer tools,developer tools,developer tools
GITHUB,apollo-client,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,form,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,lightmap,C++,2018,game,game,game
GITHUB,gpu,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,image,TypeScript,2018,web frontend,web frontend,web frontend
GITHUB,career,Python,2018,other,other,other
GITHUB,fps-counter,C#,2018,game,game,game
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,ash,Rust,2018,game,game,game
GITHUB,computer-vision,C++,2018,data_ai,data_ai,data_ai
GITHUB,crypter,C#,2018,security,security,security
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,age-classification,C#,2018,data_ai,data_ai,data_ai
GITHUB,callapp,TypeScript,2018,mobile,mobile,mobile
GITHUB,exploit,Python,2018,security,security,security
GITHUB,hacktoberfest,Python,2018,other,other,other
GITHUB,google-drive,Python,2018,devops_cloud,devops_cloud,devops_cloud
GITHUB,doodle,Java,2018,game,game,game
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,a-shares,Python,2018,data_ai,data_ai,data_ai
GITHUB,demodulation,Rust,2018,embedded,embedded,embedded
GITHUB,dsl,Kotlin,2018,developer tools,developer tools,developer tools
GITHUB,javascript,JavaScript,2018,other,other,other
GITHUB,mybatis,Java,2018,web backend,web backend,web backend
GITHUB,ai,C#,2018,data_ai,data_ai,data_ai
GITHUB,electron,TypeScript,2018,developer tools,developer tools,developer tools
GITHUB,obs-studio,C++,2018,other,other,other
GITHUB,dictionary,TypeScript,2018,developer tools,developer tools,developer tools
GITHUB,clsid,C++,2018,other,other,other
GITHUB,dice,C#,2018,game,game,game
GITHUB,ept,C++,2018,other,other,other
GITHUB,cloud-driver,Java,2018,devops_cloud,devops_cloud,devops_cloud
GITHUB,cpp17,C++,2018,other,other,other
GITHUB,csharp,C#,2018,other,other,other
GITHUB,golang,Go,2018,other,other,other
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,netty,Java,2018,web backend,web backend,web backend
GITHUB,android,Kotlin,2018,mobile,mobile,mobile
GITHUB,ash,Rust,2018,game,game,game
GITHUB,flick,Kotlin,2018,mobile,mobile,mobile
GITHUB,docker,Go,2018,devops_cloud,devops_cloud,devops_cloud
GITHUB,lightweight,JavaScript,2018,web frontend,web frontend,web frontend
GITHUB,bash,Python,2018,developer tools,developer tools,developer tools
GITHUB,chinese-word-segmentation,Python,2018,data_ai,data_ai,data_ai
GITHUB,bitcoin,Java,2018,blockchain,blockchain,blockchain
GITHUB,game,C#,2018,game,game,game
GITHUB,cli,Go,2018,developer tools,developer tools,developer tools
GITHUB,book,TypeScript,2018,other,other,other
GITHUB,dagger2-mvvm,Kotlin,2018,mobile,mobile,mobile
GITHUB,articles,Rust,2018,other,other,other
GITHUB,3d,Kotlin,2018,mobile,mobile,mobile
GITHUB,benchmarking,Go,2018,testing_qa,testing_qa,testing_qa
GITHUB,blockchain,Go,2018,blockchain,blockchain,blockchain
GITHUB,blockchain,Rust,2018,blockchain,blockchain,blockchain
GITHUB,android,C#,2018,mobile,mobile,mobile
