source_type,raw_text,language,event_date,label_gpt,label_germini,label
GITHUB,cockroachdb,Go,2018-02-07T13:13:46Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,allan,C++,2018-02-07T17:12:23Z,other,other,other
GITHUB,experimental-language,Go,2018-02-07T17:49:35Z,developer tools,developer tools,developer tools
GITHUB,ai,Python,2018-02-08T06:03:17Z,data_ai,data_ai,data_ai
GITHUB,ctf,Go,2018-02-08T13:41:37Z,security,security,security
GITHUB,apple,Swift,2018-02-08T20:35:03Z,mobile,mobile,mobile
GITHUB,appframework-library,Swift,2018-02-09T05:21:18Z,mobile,mobile,mobile
GITHUB,deep-learning,Python,2018-02-10T04:33:06Z,data_ai,data_ai,data_ai
GITHUB,blockchain,Go,2018-02-10T06:57:47Z,blockchain,blockchain,blockchain
GITHUB,c-sharp,C#,2018-02-10T07:00:05Z,other,other,other
GITHUB,admin,C#,2018-02-10T11:56:05Z,enterprise,enterprise,enterprise
GITHUB,ios-swift,Swift,2018-02-10T12:58:19Z,mobile,mobile,mobile
GITHUB,mach-o,Swift,2018-02-10T22:47:38Z,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2018-02-11T02:55:35Z,mobile,mobile,mobile
GITHUB,algorithm,TypeScript,2018-02-11T05:23:36Z,other,other,other
GITHUB,android,Kotlin,2018-02-11T05:55:19Z,mobile,mobile,mobile
GITHUB,asset,C#,2018-02-11T09:00:44Z,game,game,game
GITHUB,android-auto,C++,2018-02-11T11:39:07Z,mobile,mobile,mobile
GITHUB,hacktoberfest,Rust,2018-02-12T09:22:16Z,other,other,other
GITHUB,golang,Go,2018-02-12T16:24:19Z,other,other,other
GITHUB,distributed-computing,Rust,2018-02-13T09:04:46Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,cargo-subcommand,Rust,2018-02-13T11:38:49Z,developer tools,developer tools,developer tools
GITHUB,cache,Go,2018-02-13T19:12:27Z,developer tools,developer tools,developer tools
GITHUB,java,C++,2018-02-14T02:41:28Z,other,other,other
GITHUB,backdoor,Python,2018-02-14T10:38:55Z,security,security,security
GITHUB,bluetooth,Go,2018-02-15T08:23:43Z,iot,iot,iot
GITHUB,automapper,C#,2018-02-15T13:43:02Z,enterprise,enterprise,enterprise
GITHUB,android,Kotlin,2018-02-15T19:42:03Z,mobile,mobile,mobile
GITHUB,api,Go,2018-02-16T04:06:24Z,web backend,web backend,web backend
GITHUB,collection,JavaScript,2018-02-16T04:12:32Z,other,other,other
GITHUB,face-recognition,Python,2018-02-17T05:58:57Z,data_ai,data_ai,data_ai
GITHUB,formik,TypeScript,2018-02-18T04:13:57Z,web frontend,web frontend,web frontend
GITHUB,book,Go,2018-02-18T05:18:52Z,other,other,other
GITHUB,architecture,Swift,2018-02-18T08:50:01Z,mobile,mobile,mobile
GITHUB,go,Go,2018-02-18T23:25:22Z,other,other,other
GITHUB,aws-appsync,JavaScript,2018-02-19T10:09:11Z,web backend,web backend,web backend
GITHUB,microkernel,Rust,2018-02-19T11:46:35Z,embedded,embedded,embedded
GITHUB,android,C#,2018-02-20T09:11:53Z,mobile,mobile,mobile
GITHUB,context,JavaScript,2018-02-20T15:01:14Z,other,other,other
GITHUB,dom,Rust,2018-02-20T22:33:26Z,web frontend,web frontend,web frontend
GITHUB,inference,Rust,2018-02-21T01:29:02Z,data_ai,data_ai,data_ai
GITHUB,360degree,Swift,2018-02-21T03:31:55Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2018-02-21T07:53:31Z,mobile,mobile,mobile
GITHUB,debounce,Swift,2018-02-21T10:54:59Z,mobile,mobile,mobile
GITHUB,name-generator,TypeScript,2018-02-21T15:04:42Z,other,other,other
GITHUB,client,Python,2018-02-22T06:58:34Z,developer tools,developer tools,developer tools
GITHUB,ios,Swift,2018-02-22T10:46:01Z,mobile,mobile,mobile
GITHUB,blogging,JavaScript,2018-02-22T16:09:29Z,web frontend,web frontend,web frontend
GITHUB,hijacking,Rust,2018-02-22T18:21:45Z,security,security,security
GITHUB,bing,C++,2018-02-23T03:41:36Z,other,other,other
GITHUB,android,Kotlin,2018-02-23T11:01:21Z,mobile,mobile,mobile
GITHUB,architecture-components,Kotlin,2018-02-23T12:28:03Z,mobile,mobile,mobile
GITHUB,deep-learning,Python,2018-02-23T18:44:52Z,data_ai,data_ai,data_ai
GITHUB,beautifulsoup,Python,2018-02-24T12:11:02Z,developer tools,developer tools,developer tools
GITHUB,game,Rust,2018-02-24T17:19:29Z,game,game,game
GITHUB,artificial-life,Python,2018-02-24T21:51:46Z,data_ai,data_ai,data_ai
GITHUB,editor,TypeScript,2018-02-24T22:35:15Z,developer tools,developer tools,developer tools
GITHUB,beego,Go,2018-02-24T22:55:55Z,web backend,web backend,web backend
GITHUB,chrome,C#,2018-02-25T05:09:15Z,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2018-02-25T09:50:15Z,mobile,mobile,mobile
GITHUB,live,C++,2018-02-25T17:11:18Z,other,other,other
GITHUB,cli,Go,2018-02-25T18:36:08Z,developer tools,developer tools,developer tools
GITHUB,javascript,JavaScript,2018-02-25T23:27:46Z,web frontend,web frontend,web frontend
GITHUB,dynamic,C++,2018-02-26T08:01:37Z,other,other,other
GITHUB,ios,Swift,2018-02-26T11:30:05Z,mobile,mobile,mobile
GITHUB,game-development,Go,2018-02-26T18:14:14Z,game,game,game
GITHUB,bluetooth,C#,2018-02-27T14:13:05Z,iot,iot,iot
GITHUB,alarm,Kotlin,2018-02-27T14:29:23Z,mobile,mobile,mobile
GITHUB,command-line-interface,Python,2018-02-27T20:47:03Z,developer tools,developer tools,developer tools
GITHUB,animation,Kotlin,2018-02-28T02:45:12Z,mobile,mobile,mobile
GITHUB,api,TypeScript,2018-02-28T21:48:55Z,web backend,web backend,web backend
GITHUB,compile-time,C++,2018-03-01T12:20:01Z,developer tools,developer tools,developer tools
GITHUB,cocoapods,Swift,2018-03-01T18:10:30Z,mobile,mobile,mobile
GITHUB,attention-mechanism,Python,2018-03-02T02:20:26Z,data_ai,data_ai,data_ai
GITHUB,animated,TypeScript,2018-03-02T15:11:39Z,web frontend,web frontend,web frontend
GITHUB,android,Kotlin,2018-03-03T03:37:48Z,mobile,mobile,mobile
GITHUB,iosdev,Swift,2018-03-03T09:25:02Z,mobile,mobile,mobile
GITHUB,peertube,Kotlin,2018-03-03T16:48:31Z,mobile,mobile,mobile
GITHUB,cocoa,Swift,2018-03-03T19:24:10Z,mobile,mobile,mobile
GITHUB,officialaccounts,Python,2018-03-03T22:00:40Z,web backend,web backend,web backend
GITHUB,bindata,Go,2018-03-03T22:51:32Z,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2018-03-05T03:58:39Z,mobile,mobile,mobile
GITHUB,city,Kotlin,2018-03-05T15:51:20Z,mobile,mobile,mobile
GITHUB,configserver,C#,2018-03-06T01:49:10Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,flowlayout,Swift,2018-03-06T11:32:01Z,mobile,mobile,mobile
GITHUB,autohotkey,C#,2018-03-06T11:53:59Z,developer tools,developer tools,developer tools
GITHUB,anti-debugging,C++,2018-03-06T13:21:37Z,security,security,security
GITHUB,compliance,Go,2018-03-06T16:43:16Z,security,security,security
GITHUB,database,Go,2018-03-07T02:31:36Z,developer tools,developer tools,developer tools
GITHUB,chrome-extension,JavaScript,2018-03-07T04:02:13Z,web frontend,web frontend,web frontend
GITHUB,chinese-nlp,Python,2018-03-07T05:30:20Z,data_ai,data_ai,data_ai
GITHUB,bow,Swift,2018-03-07T07:01:09Z,mobile,mobile,mobile
GITHUB,ci-cd,Go,2018-03-07T22:25:53Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,average-precision,Python,2018-03-08T03:24:23Z,data_ai,data_ai,data_ai
GITHUB,android,Kotlin,2018-03-08T09:41:51Z,mobile,mobile,mobile
GITHUB,form,JavaScript,2018-03-08T09:52:16Z,web frontend,web frontend,web frontend
GITHUB,code-generation,Kotlin,2018-03-08T17:14:41Z,developer tools,developer tools,developer tools
GITHUB,ecs,C#,2018-03-09T02:06:35Z,game,game,game
GITHUB,legged,C++,2018-03-09T09:49:51Z,embedded,embedded,embedded
GITHUB,cifar10,Python,2018-03-09T15:58:31Z,data_ai,data_ai,data_ai
GITHUB,2d-game-engine,C++,2018-03-09T20:07:35Z,game,game,game
GITHUB,awesome,Go,2018-03-10T05:24:20Z,other,other,other
GITHUB,githawk,Swift,2018-03-10T09:59:20Z,mobile,mobile,mobile
GITHUB,java,Java,2018-03-11T05:29:14Z,other,other,other
GITHUB,css,JavaScript,2018-03-11T11:50:16Z,web frontend,web frontend,web frontend
GITHUB,driver,C++,2018-03-12T14:22:43Z,embedded,embedded,embedded
GITHUB,arduino-library,C++,2018-03-12T17:59:54Z,embedded,embedded,embedded
GITHUB,coroutines,Kotlin,2018-03-12T20:01:40Z,mobile,mobile,mobile
GITHUB,animate,Kotlin,2018-03-13T01:12:56Z,mobile,mobile,mobile
GITHUB,fetch-api,JavaScript,2018-03-14T20:41:37Z,web frontend,web frontend,web frontend
GITHUB,audio-applications,C#,2018-03-14T21:59:48Z,other,other,other
GITHUB,flink,JavaScript,2018-03-15T00:20:22Z,data_ai,data_ai,data_ai
GITHUB,c-plus-plus,C++,2018-03-15T03:17:21Z,other,other,other
GITHUB,concurrency,Rust,2018-03-15T15:27:56Z,developer tools,developer tools,developer tools
GITHUB,botnet,C++,2018-03-15T17:12:27Z,security,security,security
GITHUB,api,Go,2018-03-16T02:44:05Z,web backend,web backend,web backend
GITHUB,cryptography,TypeScript,2018-03-16T03:58:59Z,security,security,security
GITHUB,android,Java,2018-03-16T08:42:58Z,mobile,mobile,mobile
GITHUB,applescript,Swift,2018-03-16T10:17:30Z,other,other,other
GITHUB,c-plus-plus,C++,2018-03-16T20:59:41Z,other,other,other
GITHUB,oauth2,Java,2018-03-16T22:40:43Z,security,security,security
GITHUB,coc-extensions,TypeScript,2018-03-18T03:30:26Z,developer tools,developer tools,developer tools
GITHUB,afl,C++,2018-03-18T23:07:32Z,security,security,security
GITHUB,yarn,Rust,2018-03-19T03:31:31Z,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2018-03-19T04:38:50Z,mobile,mobile,mobile
GITHUB,cli,Rust,2018-03-19T11:10:35Z,developer tools,developer tools,developer tools
GITHUB,blockchain,C++,2018-03-19T18:49:11Z,blockchain,blockchain,blockchain
GITHUB,actors,C#,2018-03-20T09:18:28Z,web backend,web backend,web backend
GITHUB,datalog,Java,2018-03-20T13:14:11Z,data_ai,data_ai,data_ai
GITHUB,android,Kotlin,2018-03-20T21:14:31Z,mobile,mobile,mobile
GITHUB,effects,C#,2018-03-21T00:06:21Z,game,game,game
GITHUB,android,Kotlin,2018-03-21T08:24:03Z,mobile,mobile,mobile
GITHUB,anomaly-detection,Python,2018-03-21T21:50:59Z,data_ai,data_ai,data_ai
GITHUB,rust,Rust,2018-03-22T01:57:14Z,other,other,other
GITHUB,bar-chart,Go,2018-03-22T02:05:31Z,data_ai,data_ai,data_ai
GITHUB,android,Kotlin,2018-03-22T02:55:43Z,mobile,mobile,mobile
GITHUB,rust,Rust,2018-03-22T15:18:47Z,other,other,other
GITHUB,blog,TypeScript,2018-03-22T19:13:21Z,web frontend,web frontend,web frontend
GITHUB,fluid,C#,2018-03-23T05:35:26Z,developer tools,developer tools,developer tools
GITHUB,drag,TypeScript,2018-03-23T08:37:58Z,web frontend,web frontend,web frontend
GITHUB,tradingview,JavaScript,2018-03-23T10:37:18Z,web frontend,web frontend,web frontend
GITHUB,dnd,TypeScript,2018-03-24T04:58:00Z,web frontend,web frontend,web frontend
GITHUB,drag,TypeScript,2018-03-24T05:19:53Z,web frontend,web frontend,web frontend
GITHUB,editor,JavaScript,2018-03-24T06:28:25Z,developer tools,developer tools,developer tools
GITHUB,confuserex,C#,2018-03-24T09:16:28Z,security,security,security
GITHUB,awesome,Go,2018-03-25T08:38:27Z,other,other,other
GITHUB,filesystem,Rust,2018-03-25T08:59:47Z,developer tools,developer tools,developer tools
GITHUB,android,Java,2018-03-25T09:01:47Z,mobile,mobile,mobile
GITHUB,app,Swift,2018-03-25T12:36:30Z,mobile,mobile,mobile
GITHUB,boilerplate,Go,2018-03-26T03:17:21Z,developer tools,developer tools,developer tools
GITHUB,bioinformatics,C++,2018-03-26T10:58:07Z,data_ai,data_ai,data_ai
GITHUB,texture,C#,2018-03-26T15:09:25Z,game,game,game
GITHUB,construction,C#,2018-03-27T02:32:34Z,enterprise,enterprise,enterprise
GITHUB,ann,Python,2018-03-27T11:05:44Z,data_ai,data_ai,data_ai
GITHUB,dsl,Kotlin,2018-03-28T06:40:48Z,developer tools,developer tools,developer tools
GITHUB,swift,Swift,2018-03-28T11:12:44Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2018-03-28T23:38:05Z,mobile,mobile,mobile
GITHUB,bitcoin,Go,2018-03-29T15:03:28Z,blockchain,blockchain,blockchain
GITHUB,awesome,Go,2018-03-29T18:16:56Z,other,other,other
GITHUB,animation,TypeScript,2018-03-29T22:32:04Z,web frontend,web frontend,web frontend
GITHUB,500px,Swift,2018-03-30T01:32:43Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2018-03-30T07:49:56Z,mobile,mobile,mobile
GITHUB,eleventy,JavaScript,2018-03-30T12:45:51Z,web frontend,web frontend,web frontend
GITHUB,apple,Swift,2018-03-30T19:37:04Z,mobile,mobile,mobile
GITHUB,algorithm,Go,2018-03-31T08:08:40Z,other,other,other
GITHUB,aarch64,Rust,2018-03-31T10:08:56Z,embedded,embedded,embedded
GITHUB,concurrency,Java,2018-03-31T12:35:51Z,developer tools,developer tools,developer tools
GITHUB,instant-preview,Go,2018-04-01T12:59:26Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,android,Kotlin,2018-04-02T00:00:06Z,mobile,mobile,mobile
GITHUB,2048,C++,2018-04-02T00:14:05Z,game,game,game
GITHUB,aarch64,Rust,2018-04-02T00:29:49Z,embedded,embedded,embedded
GITHUB,android,Java,2018-04-02T06:24:36Z,mobile,mobile,mobile
GITHUB,game,Go,2018-04-02T09:00:39Z,game,game,game
GITHUB,dlib,Go,2018-04-02T09:58:01Z,data_ai,data_ai,data_ai
GITHUB,hacktoberfest,Go,2018-04-02T11:40:51Z,other,other,other
GITHUB,ble,Rust,2018-04-02T13:28:46Z,iot,iot,iot
GITHUB,attention-gates,Python,2018-04-02T14:50:07Z,data_ai,data_ai,data_ai
GITHUB,ccpd,Python,2018-04-02T19:19:51Z,data_ai,data_ai,data_ai
GITHUB,code-analysis,TypeScript,2018-04-03T04:23:34Z,developer tools,developer tools,developer tools
GITHUB,cloud,C#,2018-04-04T07:05:01Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,ecommerce,TypeScript,2018-04-04T17:40:47Z,web frontend,web frontend,web frontend
GITHUB,go,Go,2018-04-04T21:02:03Z,other,other,other
GITHUB,android,Kotlin,2018-04-05T02:16:38Z,mobile,mobile,mobile
GITHUB,adaptation,Java,2018-04-05T19:28:02Z,enterprise,enterprise,enterprise
GITHUB,animation,Swift,2018-04-06T04:48:30Z,mobile,mobile,mobile
GITHUB,applications,Go,2018-04-06T07:01:46Z,web backend,web backend,web backend
GITHUB,object-detection,Python,2018-04-06T14:55:48Z,data_ai,data_ai,data_ai
GITHUB,animations,Swift,2018-04-07T01:29:25Z,mobile,mobile,mobile
GITHUB,algorithm,C++,2018-04-09T05:18:25Z,other,other,other
GITHUB,function-composition,Swift,2018-04-09T08:12:57Z,developer tools,developer tools,developer tools
GITHUB,fluent,C#,2018-04-09T11:49:17Z,developer tools,developer tools,developer tools
GITHUB,binary,Go,2018-04-09T15:06:07Z,developer tools,developer tools,developer tools
GITHUB,cli,TypeScript,2018-04-10T00:52:58Z,developer tools,developer tools,developer tools
GITHUB,go,Go,2018-04-10T07:54:55Z,other,other,other
GITHUB,controller,Swift,2018-04-11T01:32:36Z,mobile,mobile,mobile
GITHUB,bft,Go,2018-04-11T02:52:58Z,blockchain,blockchain,blockchain
GITHUB,api,Go,2018-04-11T06:40:02Z,web backend,web backend,web backend
GITHUB,android,C++,2018-04-12T00:03:37Z,mobile,mobile,mobile
GITHUB,android,Java,2018-04-12T03:25:56Z,mobile,mobile,mobile
GITHUB,actionsheet,Swift,2018-04-12T16:35:22Z,mobile,mobile,mobile
GITHUB,computer-science,Java,2018-04-12T18:50:10Z,other,other,other
GITHUB,anonymity,Rust,2018-04-12T21:33:23Z,security,security,security
GITHUB,data-science,Python,2018-04-13T00:35:51Z,data_ai,data_ai,data_ai
GITHUB,acgan,Kotlin,2018-04-15T07:27:46Z,data_ai,data_ai,data_ai
GITHUB,autolayout,Swift,2018-04-16T07:52:33Z,mobile,mobile,mobile
GITHUB,face-detection,C++,2018-04-16T19:42:48Z,data_ai,data_ai,data_ai
GITHUB,assert,TypeScript,2018-04-16T22:33:46Z,testing_qa,testing_qa,testing_qa
GITHUB,2pc,Go,2018-04-17T00:25:40Z,web backend,web backend,web backend
GITHUB,android,Kotlin,2018-04-17T08:23:47Z,mobile,mobile,mobile
GITHUB,highlighting,JavaScript,2018-04-17T22:50:46Z,web frontend,web frontend,web frontend
GITHUB,authentication,JavaScript,2018-04-18T01:24:12Z,security,security,security
GITHUB,agent,Rust,2018-04-18T02:08:30Z,developer tools,developer tools,developer tools
GITHUB,rust,Rust,2018-04-18T16:04:50Z,other,other,other
GITHUB,carthage,Swift,2018-04-18T22:27:28Z,mobile,mobile,mobile
GITHUB,loader,C++,2018-04-19T06:05:07Z,developer tools,developer tools,developer tools
GITHUB,basicsr,Python,2018-04-19T11:58:00Z,data_ai,data_ai,data_ai
GITHUB,algorithm,Python,2018-04-19T16:55:04Z,other,other,other
GITHUB,discovery,Go,2018-04-20T05:57:50Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,android,Kotlin,2018-04-20T07:06:02Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2018-04-20T07:16:50Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2018-04-20T10:29:03Z,mobile,mobile,mobile
GITHUB,http,TypeScript,2018-04-21T00:47:06Z,web backend,web backend,web backend
GITHUB,actionsheet,Swift,2018-04-21T05:23:48Z,mobile,mobile,mobile
GITHUB,best-practices,Java,2018-04-21T07:15:09Z,other,other,other
GITHUB,android,Kotlin,2018-04-21T08:36:05Z,mobile,mobile,mobile
GITHUB,brand-icons,TypeScript,2018-04-22T11:01:50Z,web frontend,web frontend,web frontend
GITHUB,bash,Swift,2018-04-22T11:08:32Z,mobile,mobile,mobile
GITHUB,javascript,JavaScript,2018-04-23T03:40:00Z,web frontend,web frontend,web frontend
GITHUB,deep-learning,Python,2018-04-23T06:58:04Z,data_ai,data_ai,data_ai
GITHUB,activiti,Java,2018-04-23T07:44:18Z,enterprise,enterprise,enterprise
GITHUB,codable,Swift,2018-04-23T09:22:09Z,mobile,mobile,mobile
GITHUB,container-queries,JavaScript,2018-04-24T02:16:56Z,web frontend,web frontend,web frontend
GITHUB,bilibili,TypeScript,2018-04-25T01:59:23Z,web frontend,web frontend,web frontend
GITHUB,decoder,Go,2018-04-25T07:52:24Z,developer tools,developer tools,developer tools
GITHUB,editor,Swift,2018-04-25T18:19:42Z,developer tools,developer tools,developer tools
GITHUB,android,Java,2018-04-27T03:23:44Z,mobile,mobile,mobile
GITHUB,color-scheme,C#,2018-04-27T13:41:20Z,developer tools,developer tools,developer tools
GITHUB,android,Java,2018-04-28T00:32:36Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2018-04-28T03:27:38Z,mobile,mobile,mobile
GITHUB,assert,Kotlin,2018-04-29T00:40:27Z,testing_qa,testing_qa,testing_qa
GITHUB,data-over-sound,C++,2018-04-29T03:33:38Z,embedded,embedded,embedded
GITHUB,android,Kotlin,2018-04-29T10:41:49Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2018-04-30T05:54:53Z,mobile,mobile,mobile
GITHUB,javascript,TypeScript,2018-04-30T14:33:14Z,web frontend,web frontend,web frontend
GITHUB,learning,Java,2018-05-01T19:48:44Z,other,other,other
GITHUB,cocoapods,Swift,2018-05-02T02:07:41Z,mobile,mobile,mobile
GITHUB,csharp,C#,2018-05-03T00:55:40Z,other,other,other
GITHUB,macos,Swift,2018-05-03T04:50:18Z,other,other,other
GITHUB,csharp,C#,2018-05-03T20:33:51Z,other,other,other
GITHUB,camera,Java,2018-05-04T02:43:46Z,mobile,mobile,mobile
GITHUB,authentication,Rust,2018-05-04T09:27:51Z,security,security,security
GITHUB,activityresult,Kotlin,2018-05-05T08:20:20Z,mobile,mobile,mobile
GITHUB,beego,Go,2018-05-06T07:36:09Z,web backend,web backend,web backend
GITHUB,android,Kotlin,2018-05-06T19:56:26Z,mobile,mobile,mobile
GITHUB,lyft,Kotlin,2018-05-07T17:00:20Z,mobile,mobile,mobile
GITHUB,blazor,C#,2018-05-07T18:51:06Z,web frontend,web frontend,web frontend
GITHUB,3d-graphics,Java,2018-05-07T19:35:07Z,game,game,game
GITHUB,c,C++,2018-05-09T05:30:59Z,other,other,other
GITHUB,aspect-based-sentiment-analysis,Python,2018-05-09T07:49:33Z,data_ai,data_ai,data_ai
GITHUB,atom,TypeScript,2018-05-09T08:52:48Z,developer tools,developer tools,developer tools
GITHUB,java,Java,2018-05-10T01:43:28Z,other,other,other
GITHUB,go,Go,2018-05-10T07:49:46Z,other,other,other
GITHUB,armadillo-library,C++,2018-05-10T09:11:05Z,data_ai,data_ai,data_ai
GITHUB,xcode,Swift,2018-05-10T14:12:35Z,mobile,mobile,mobile
GITHUB,exploit,C++,2018-05-10T15:38:15Z,security,security,security
GITHUB,classic,Swift,2018-05-10T23:24:57Z,mobile,mobile,mobile
GITHUB,design-patterns,Java,2018-05-11T17:00:42Z,enterprise,enterprise,enterprise
GITHUB,desktop,Kotlin,2018-05-12T03:15:44Z,other,other,other
GITHUB,callback,C++,2018-05-12T21:27:20Z,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2018-05-13T12:22:32Z,mobile,mobile,mobile
GITHUB,disabling-services,C#,2018-05-13T14:53:03Z,security,security,security
GITHUB,advancedeast,Python,2018-05-13T18:37:52Z,data_ai,data_ai,data_ai
GITHUB,axonframework,Kotlin,2018-05-13T20:31:29Z,enterprise,enterprise,enterprise
GITHUB,react-date,JavaScript,2018-05-14T01:10:24Z,web frontend,web frontend,web frontend
GITHUB,android,Java,2018-05-14T06:33:42Z,mobile,mobile,mobile
GITHUB,animation,JavaScript,2018-05-14T12:02:26Z,web frontend,web frontend,web frontend
GITHUB,animation,JavaScript,2018-05-14T12:43:42Z,web frontend,web frontend,web frontend
GITHUB,blockchain,Rust,2018-05-14T19:42:12Z,blockchain,blockchain,blockchain
GITHUB,android,Kotlin,2018-05-15T09:27:40Z,mobile,mobile,mobile
GITHUB,csharp,C#,2018-05-15T19:46:04Z,other,other,other
GITHUB,form,TypeScript,2018-05-15T22:56:10Z,web frontend,web frontend,web frontend
GITHUB,api-service,JavaScript,2018-05-15T23:43:38Z,web backend,web backend,web backend
GITHUB,blockchain,Go,2018-05-16T02:22:56Z,blockchain,blockchain,blockchain
GITHUB,auto-legality,C#,2018-05-16T02:44:05Z,game,game,game
GITHUB,bert,Python,2018-05-17T14:00:13Z,data_ai,data_ai,data_ai
GITHUB,game-engine,C#,2018-05-17T14:51:27Z,game,game,game
GITHUB,axios,JavaScript,2018-05-17T22:51:04Z,web frontend,web frontend,web frontend
GITHUB,cachecloud,Java,2018-05-17T23:43:09Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,cardparts,Swift,2018-05-18T06:47:09Z,mobile,mobile,mobile
GITHUB,docker,Go,2018-05-18T09:10:18Z,devops_cloud,devops_cloud,devops_cloud
GITHUB,deeplearning,Python,2018-05-18T15:34:51Z,data_ai,data_ai,data_ai
GITHUB,copytranslator,TypeScript,2018-05-18T21:56:01Z,web frontend,web frontend,web frontend
GITHUB,age-estimation,TypeScript,2018-05-18T23:14:53Z,data_ai,data_ai,data_ai
GITHUB,dxgi,C++,2018-05-19T09:04:12Z,game,game,game
GITHUB,go-json,Go,2018-05-19T09:15:18Z,developer tools,developer tools,developer tools
GITHUB,jobs,C#,2018-05-20T00:22:26Z,enterprise,enterprise,enterprise
GITHUB,cpp,C++,2018-05-20T12:30:45Z,other,other,other
GITHUB,android,Kotlin,2018-05-20T15:02:31Z,mobile,mobile,mobile
GITHUB,dear-imgui,C++,2018-05-21T10:50:01Z,game,game,game
GITHUB,ios,Swift,2018-05-21T12:39:47Z,mobile,mobile,mobile
GITHUB,nodejs,JavaScript,2018-05-22T03:57:44Z,web backend,web backend,web backend
GITHUB,console,Rust,2018-05-23T15:25:27Z,developer tools,developer tools,developer tools
GITHUB,aspnetcore,C#,2018-05-24T04:49:10Z,web backend,web backend,web backend
GITHUB,gear-vr,C++,2018-05-24T07:26:25Z,game,game,game
GITHUB,android,Kotlin,2018-05-25T04:51:19Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2018-05-25T05:10:47Z,mobile,mobile,mobile
GITHUB,xposed,Java,2018-05-25T22:35:04Z,mobile,mobile,mobile
GITHUB,csharp,C#,2018-05-26T04:11:18Z,other,other,other
GITHUB,hangfire,C#,2018-05-27T05:59:32Z,web backend,web backend,web backend
GITHUB,android,Kotlin,2018-05-27T14:04:01Z,mobile,mobile,mobile
GITHUB,app,JavaScript,2018-05-27T19:01:13Z,web frontend,web frontend,web frontend
GITHUB,admin-dashboard,JavaScript,2018-05-29T00:40:19Z,web frontend,web frontend,web frontend
GITHUB,axon,Kotlin,2018-05-29T01:16:57Z,enterprise,enterprise,enterprise
GITHUB,java,Java,2018-05-29T02:07:08Z,other,other,other
GITHUB,activity-lifecycle,Java,2018-05-29T07:08:42Z,mobile,mobile,mobile
GITHUB,automation,Rust,2018-05-29T13:48:02Z,developer tools,developer tools,developer tools
GITHUB,go,Go,2018-05-29T17:02:38Z,other,other,other
GITHUB,mtproto,Go,2018-05-30T23:55:52Z,developer tools,developer tools,developer tools
GITHUB,ios,Swift,2018-05-31T00:41:58Z,mobile,mobile,mobile
GITHUB,battery,Swift,2018-05-31T09:51:06Z,mobile,mobile,mobile
GITHUB,lively,TypeScript,2018-06-01T04:05:56Z,web frontend,web frontend,web frontend
GITHUB,shortcut,TypeScript,2018-06-02T00:57:49Z,developer tools,developer tools,developer tools
GITHUB,android,Kotlin,2018-06-02T16:07:22Z,mobile,mobile,mobile
GITHUB,android,Kotlin,2018-06-04T00:16:15Z,mobile,mobile,mobile
GITHUB,epoll,C++,2018-06-04T04:20:12Z,web backend,web backend,web backend
GITHUB,cpp14,C++,2018-06-05T01:23:20Z,other,other,other
GITHUB,jikeshijian,Kotlin,2018-06-05T07:51:35Z,mobile,mobile,mobile
GITHUB,animation,C++,2018-06-06T01:29:18Z,game,game,game
GITHUB,ffmpeg,C++,2018-06-06T02:05:56Z,developer tools,developer tools,developer tools
GITHUB,apex,Python,2018-06-06T02:08:20Z,enterprise,enterprise,enterprise
GITHUB,healthcare,Java,2018-06-06T16:11:58Z,enterprise,enterprise,enterprise
GITHUB,android,C++,2018-06-07T03:22:44Z,mobile,mobile,mobile
GITHUB,aerial-imagery,Python,2018-06-07T05:42:33Z,data_ai,data_ai,data_ai
GITHUB,applescript,Swift,2018-06-07T09:03:33Z,other,other,other
GITHUB,enumeration,Python,2018-06-08T00:05:39Z,security,security,security
GITHUB,cypress,JavaScript,2018-06-08T00:15:32Z,testing_qa,testing_qa,testing_qa
GITHUB,cocoa,Swift,2018-06-08T04:39:51Z,mobile,mobile,mobile
GITHUB,android,Swift,2018-06-08T04:53:40Z,mobile,mobile,mobile
GITHUB,actix-web,Rust,2018-06-09T03:14:05Z,web backend,web backend,web backend
